ClientID,NomClient,Sexe,Age,TrancheAge,Ville,Region,DateInscription,AncienneteJours,AncienneteAnnees,ClientType,TransactionID,DateVente,Annee,Mois,MoisNum,Trimestre,YearMonth,JourSemaine,EstWeekend,EstJourFerie,CategorieProduit,SousCategorie,Produit,Montant,Quantite,Remise,MontantRemise,MontantFinal,CoutAcquisition,Marge,ModePaiement,CanalVente,Recency,Frequency,Monetary,ScoreR,ScoreF,ScoreM,ScoreRFM,SegmentRFM,SegmentDetail,ActionRecommandee,Satisfaction,NPS,Commentaire,Campagne,CodePromo,PointsFidelite
CLT03472,"Sami Ferchichi",M,51,45-55,Zaghouan,Nord,2022-06-09,874,2.4,Occasionnel,TRX00002705,2024-10-30,2024,Octobre,10,Q4,2024-10,Mercredi,Non,Non,Électronique,Tablette,"Tablette 51",3626.68,4,0%,0,3626.68,544.002,906.67,D17,"Site web",428,4,20432,1,1,3,113,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive","Très satisfait",8,,,PROMO15,363
CLT03715,"Karim Oueslati",M,53,45-55,Bizerte,Nord,2023-02-14,460,1.3,Régulier,TRX00002706,2024-05-19,2024,Mai,5,Q2,2024-05,Dimanche,Oui,Non,Beauté,Soin,"Soin 2",9439.71,3,5%,471.986,8967.724,1345.159,2241.931,"Paiement à la livraison","Magasin physique",592,5,59745,1,2,5,125,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive",Neutre,6,,Nouvel_An,,897
CLT02954,"Sonia Mansouri",F,30,25-35,Nabeul,Nord,2021-05-07,1056,2.9,Régulier,TRX00002707,2024-03-28,2024,Mars,3,Q1,2024-03,Jeudi,Non,Non,Alimentation,Viande,"Viande 82",9289.14,1,0%,0,9289.14,1393.371,2322.285,Espèces,"Réseaux sociaux",644,5,39030,1,2,4,124,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive",Insatisfait,2,"Livraison rapide",,,929
CLT01227,"Bilel Ferchichi",M,62,55-65,Siliana,Nord,2022-10-29,70,0.2,Fidèle,TRX00002708,2023-01-07,2023,Janvier,1,Q1,2023-01,Samedi,Oui,Non,Électronique,Casque,"Casque 11",12470,4,0%,0,12470,1870.5,3117.5,D17,"Magasin physique",1090,9,89784,1,2,5,125,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive",Insatisfait,0,"Attente longue",Ramadan,,1247
CLT00537,"Lotfi Gueddana",M,53,45-55,Manouba,"Grand Tunis",2021-02-19,911,2.5,Régulier,TRX00002709,2023-08-19,2023,Août,8,Q3,2023-08,Samedi,Oui,Non,Vêtements,Enfant,"Enfant 27",7270.99,5,0%,0,7270.99,1090.649,1817.748,"Carte Bancaire","Magasin physique",866,9,64791,1,2,5,125,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive",Satisfait,6,,Black_Friday,,727
CLT03745,"Mouna Nciri",F,63,55-65,Bizerte,Nord,2023-08-30,422,1.2,Occasionnel,TRX00002710,2024-10-25,2024,Octobre,10,Q4,2024-10,Vendredi,Non,Non,Maison,Meubles,"Meubles 65",3188.9,3,0%,0,3188.9,478.335,797.225,D17,"Réseaux sociaux",433,4,9812,1,1,2,112,Fuyants,"Clients peu engagés","Analyse besoins ou abandon","Très satisfait",0,"Excellent service",Ramadan,,319
CLT03181,"Chokri Zghal",M,59,55-65,Monastir,Centre,2020-10-16,1497,4.1,Régulier,TRX00002711,2024-11-21,2024,Novembre,11,Q4,2024-11,Jeudi,Non,Non,Beauté,Parfum,"Parfum 29",7031.57,1,0%,0,7031.57,1054.736,1757.893,Flouci,"Magasin physique",406,10,77270,1,3,5,135,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale",Neutre,4,"Produit conforme",,,703
CLT01142,"Bilel Trabelsi",M,31,25-35,Siliana,Nord,2020-08-15,992,2.7,Occasionnel,TRX00002712,2023-05-04,2023,Mai,5,Q2,2023-05,Jeudi,Non,Non,Beauté,Parfum,"Parfum 84",2592.9,5,0%,0,2592.9,388.935,648.225,"Carte Bancaire","Application mobile",973,3,9045,1,1,2,112,Fuyants,"Clients peu engagés","Analyse besoins ou abandon",Neutre,3,"Attente longue",Black_Friday,,259
CLT03137,"Rami Ben Ali",M,21,18-25,Gabès,Sud,2022-09-26,233,0.6,Régulier,TRX00002713,2023-05-17,2023,Mai,5,Q2,2023-05,Mercredi,Non,Non,Vêtements,Sport,"Sport 14",8387.5,2,0%,0,8387.5,1258.125,2096.875,"Carte Bancaire","Application mobile",960,8,53680,1,2,5,125,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive","Très insatisfait",7,"Produit conforme",Fête_des_mères,,839
CLT03481,"Lotfi Oueslati",M,27,25-35,Tunis,"Grand Tunis",2021-08-09,1514,4.1,Fidèle,TRX00002714,2025-10-01,2025,Octobre,10,Q4,2025-10,Mercredi,Non,Non,Livres,Roman,"Roman 73",16888.8,3,0%,0,16888.8,2533.32,4222.2,Virement,Téléphone,92,15,211110,4,4,5,445,Champions,"Meilleurs clients - Récents, fréquents, dépensiers","Récompenser fidélité - Programme VIP exclusif",Neutre,6,,Back_to_school,,1689
CLT04901,"Rami Kchaou",M,67,65+,Gafsa,Sud,2023-11-11,261,0.7,Régulier,TRX00002715,2024-07-29,2024,Juillet,7,Q3,2024-07,Lundi,Non,Non,Sport,Fitness,"Fitness 47",6769.36,2,0%,0,6769.36,1015.404,1692.34,"Paiement à la livraison","Réseaux sociaux",521,10,73580,1,3,5,135,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale",Insatisfait,10,"Prix élevé",Black_Friday,,677
CLT02280,"Amine Bouaziz",M,34,25-35,Kairouan,Centre,2023-01-06,227,0.6,Occasionnel,TRX00002716,2023-08-21,2023,Août,8,Q3,2023-08,Lundi,Non,Non,Alimentation,Boissons,"Boissons 70",2465.98,1,0%,0,2465.98,369.897,616.495,D17,"Réseaux sociaux",864,3,6114,1,1,2,112,Fuyants,"Clients peu engagés","Analyse besoins ou abandon","Très insatisfait",5,,Back_to_school,,247
CLT02134,"Ahmed Chaabane",M,27,25-35,Mahdia,Centre,2020-08-28,657,1.8,Occasionnel,TRX00002717,2022-06-16,2022,Juin,6,Q2,2022-06,Jeudi,Non,Non,Vêtements,Sport,"Sport 75",6521.9,2,0%,0,6521.9,978.285,1630.475,Virement,"Magasin physique",1295,2,11858,1,1,2,112,Fuyants,"Clients peu engagés","Analyse besoins ou abandon","Très insatisfait",1,"Livraison rapide",Nouvel_An,,652
CLT01220,"Sami Saidi",M,58,55-65,Sfax,Centre,2021-11-24,1259,3.4,Occasionnel,TRX00002718,2025-05-06,2025,Mai,5,Q2,2025-05,Mardi,Non,Non,Jouets,Puzzle,"Puzzle 85",4192.39,1,9%,377.315,3815.075,572.261,953.769,"Paiement à la livraison","Réseaux sociaux",240,1,5743,3,1,2,312,ÀSurveiller,"Comportement mixte","Observation et segmentation affinée","Très insatisfait",7,"Excellent service",Black_Friday,,382
CLT00610,"Slim Feki",M,66,65+,Kasserine,Centre,2020-04-20,1879,5.1,VIP,TRX00002719,2025-06-12,2025,Juin,6,Q2,2025-06,Jeudi,Non,Non,Jouets,Éducatif,"Éducatif 98",23044.56,3,0%,0,23044.56,3456.684,5761.14,Virement,"Site web",203,33,884268,3,5,5,355,Fidèles,"Clients fidèles avec bon potentiel","Upselling et cross-selling",Neutre,10,"Attente longue",,,2304
CLT03448,"Kaouther Zouari",F,41,35-45,Sousse,Centre,2021-04-22,826,2.3,Occasionnel,TRX00002720,2023-07-27,2023,Juillet,7,Q3,2023-07,Jeudi,Non,Non,Maison,Meubles,"Meubles 97",3150.18,2,0%,0,3150.18,472.527,787.545,"Carte Bancaire","Site web",889,4,14652,1,1,2,112,Fuyants,"Clients peu engagés","Analyse besoins ou abandon","Très satisfait",0,"Prix élevé",Nouvel_An,,315
CLT02898,"Kais Gharbi",M,53,45-55,Mahdia,Centre,2020-10-28,633,1.7,Occasionnel,TRX00002721,2022-07-23,2022,Juillet,7,Q3,2022-07,Samedi,Oui,Non,Électronique,Laptop,"Laptop 26",2949.18,3,0%,0,2949.18,442.377,737.295,Espèces,"Site web",1258,4,15124,1,1,3,113,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive",Satisfait,5,"Produit conforme",Fête_des_mères,,295
CLT02914,"Marwen Mejri",M,19,18-25,Zaghouan,Nord,2023-07-07,198,0.5,Fidèle,TRX00002722,2024-01-21,2024,Janvier,1,Q1,2024-01,Dimanche,Oui,Non,Vêtements,Enfant,"Enfant 36",15266.76,1,0%,0,15266.76,2290.014,3816.69,D17,"Réseaux sociaux",711,8,140384,1,2,5,125,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive","Très insatisfait",7,"Produit conforme",Black_Friday,,1527
CLT03504,"Ali Kchaou",M,70,65+,Manouba,"Grand Tunis",2022-11-17,945,2.6,VIP,TRX00002723,2025-06-19,2025,Juin,6,Q2,2025-06,Jeudi,Non,Non,Beauté,Maquillage,"Maquillage 79",24081.35,3,0%,0,24081.35,3612.203,6020.338,Espèces,"Application mobile",196,27,764937,3,5,5,355,Fidèles,"Clients fidèles avec bon potentiel","Upselling et cross-selling",Satisfait,7,"Livraison rapide",Back_to_school,,2408
CLT04297,"Chokri Ben Amor",M,61,55-65,Kasserine,Centre,2021-03-04,321,0.9,Occasionnel,TRX00002724,2022-01-19,2022,Janvier,1,Q1,2022-01,Mercredi,Non,Non,Sport,Tennis,"Tennis 61",1910.92,2,7%,133.764,1777.156,266.573,444.289,Flouci,"Site web",1443,4,8888,1,1,2,112,Fuyants,"Clients peu engagés","Analyse besoins ou abandon","Très satisfait",1,"Livraison rapide",Soldes_été,,178
CLT02847,"Moez Bouaziz",M,75,65+,Siliana,Nord,2021-03-01,1717,4.7,Régulier,TRX00002725,2025-11-12,2025,Novembre,11,Q4,2025-11,Mercredi,Non,Non,Jouets,Éducatif,"Éducatif 16",3729.68,3,0%,0,3729.68,559.452,932.42,Virement,"Réseaux sociaux",50,9,36486,5,2,4,524,Nouveaux,"Clients récents avec faible fréquence","Programme onboarding - Offre bienvenue",Insatisfait,2,"Prix élevé",Soldes_été,,373
CLT03174,"Eya Chaabane",F,62,55-65,Béja,Nord,2021-03-01,332,0.9,Fidèle,TRX00002726,2022-01-27,2022,Janvier,1,Q1,2022-01,Jeudi,Non,Non,Jouets,Électronique,"Électronique 63",28557.9,1,0%,0,28557.9,4283.685,7139.475,"Paiement à la livraison","Site web",1435,13,294645,1,3,5,135,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale","Très satisfait",5,"Prix élevé",Back_to_school,,2856
CLT03108,"Wael Baccar",M,18,18-25,Nabeul,Nord,2021-02-26,1183,3.2,VIP,TRX00002727,2024-05-24,2024,Mai,5,Q2,2024-05,Vendredi,Non,Non,Jouets,Puzzle,"Puzzle 51",20560.88,2,21%,4317.785,16243.095,2436.464,4060.774,"Carte Bancaire","Magasin physique",587,35,836780,1,5,5,155,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale",Insatisfait,10,"Attente longue",,PROMO81,1624
CLT02170,"Bilel El Amri",M,62,55-65,Nabeul,Nord,2021-10-29,1196,3.3,Occasionnel,TRX00002728,2025-02-06,2025,Février,2,Q1,2025-02,Jeudi,Non,Non,Beauté,Soin,"Soin 65",1714.44,4,23%,394.321,1320.119,198.018,330.03,D17,"Application mobile",329,4,8792,2,1,2,212,Fuyants,"Clients peu engagés","Analyse besoins ou abandon","Très insatisfait",3,"Attente longue",Back_to_school,,132
CLT03262,"Youssef Baccar",M,38,35-45,Béja,Nord,2023-12-29,278,0.8,Régulier,TRX00002729,2024-10-02,2024,Octobre,10,Q4,2024-10,Mercredi,Non,Non,Vêtements,Sport,"Sport 58",5332.32,2,0%,0,5332.32,799.848,1333.08,Flouci,"Application mobile",456,9,52164,1,2,5,125,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive",Neutre,3,,Fête_des_mères,PROMO22,533
CLT00336,"Amine Zghal",M,74,65+,Tunis,"Grand Tunis",2022-02-01,906,2.5,Régulier,TRX00002730,2024-07-26,2024,Juillet,7,Q3,2024-07,Vendredi,Non,Non,Alimentation,Viande,"Viande 53",5219.47,3,0%,0,5219.47,782.921,1304.868,Espèces,Téléphone,524,5,23095,1,2,3,123,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive","Très satisfait",3,"Livraison rapide",Black_Friday,,522
CLT03732,"Marwen Yahyaoui",M,39,35-45,"Ben Arous","Grand Tunis",2020-01-18,1423,3.9,Fidèle,TRX00002731,2023-12-11,2023,Décembre,12,Q4,2023-12,Lundi,Non,Non,Livres,Scolaire,"Scolaire 51",11458.84,2,0%,0,11458.84,1718.826,2864.71,Virement,"Réseaux sociaux",752,19,175579,1,4,5,145,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale",Insatisfait,6,"Prix élevé",Fête_des_mères,,1146
CLT01165,"Yasmine Kchaou",F,68,65+,Siliana,Nord,2020-12-22,513,1.4,VIP,TRX00002732,2022-05-19,2022,Mai,5,Q2,2022-05,Jeudi,Non,Non,Maison,Cuisine,"Cuisine 27",20354.48,3,0%,0,20354.48,3053.172,5088.62,Espèces,"Réseaux sociaux",1323,45,944280,1,5,5,155,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale",Neutre,10,,Black_Friday,,2035
CLT00137,"Fatma Mansouri",F,55,55-65,Tozeur,Sud,2022-12-20,1046,2.9,Régulier,TRX00002733,2025-10-31,2025,Octobre,10,Q4,2025-10,Vendredi,Non,Non,Maison,Décoration,"Décoration 63",6335.1,1,0%,0,6335.1,950.265,1583.775,"Paiement à la livraison","Réseaux sociaux",62,8,56312,5,2,5,525,Nouveaux,"Clients récents avec faible fréquence","Programme onboarding - Offre bienvenue",Neutre,1,,Back_to_school,,634
CLT03823,"Ines Jaziri",F,36,35-45,Jendouba,Nord,2023-08-24,11,0,Régulier,TRX00002734,2023-09-04,2023,Septembre,9,Q3,2023-09,Lundi,Non,Non,Maison,Jardin,"Jardin 4",7977.75,4,0%,0,7977.75,1196.663,1994.438,"Paiement à la livraison",Téléphone,850,10,106370,1,3,5,135,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale","Très satisfait",1,,Soldes_été,,798
CLT03310,"Khadija Amari",F,73,65+,Bizerte,Nord,2020-10-13,842,2.3,Régulier,TRX00002735,2023-02-02,2023,Février,2,Q1,2023-02,Jeudi,Non,Non,Électronique,Casque,"Casque 54",3292.26,1,0%,0,3292.26,493.839,823.065,Espèces,"Réseaux sociaux",1064,7,31143,1,2,4,124,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive",Insatisfait,3,"Attente longue",Back_to_school,,329
CLT04387,"Marwen Masmoudi",M,66,65+,Zaghouan,Nord,2021-08-06,1494,4.1,Régulier,TRX00002736,2025-09-08,2025,Septembre,9,Q3,2025-09,Lundi,Non,Non,Vêtements,Enfant,"Enfant 57",8523.06,2,9%,767.075,7755.985,1163.398,1938.996,D17,Téléphone,115,7,76489,4,2,5,425,Nouveaux,"Clients récents avec faible fréquence","Programme onboarding - Offre bienvenue",Insatisfait,6,"Prix élevé",Ramadan,,776
CLT02856,"Sirine Gueddana",F,53,45-55,Mahdia,Centre,2022-03-28,1161,3.2,Occasionnel,TRX00002737,2025-06-01,2025,Juin,6,Q2,2025-06,Dimanche,Oui,Non,Alimentation,Légumes,"Légumes 63",3646,3,0%,0,3646,546.9,911.5,"Carte Bancaire","Magasin physique",214,3,10938,3,1,2,312,ÀSurveiller,"Comportement mixte","Observation et segmentation affinée","Très insatisfait",4,"Prix élevé",Nouvel_An,,365
CLT03514,"Mouna Chaabane",F,75,65+,Bizerte,Nord,2022-07-12,879,2.4,Occasionnel,TRX00002738,2024-12-07,2024,Décembre,12,Q4,2024-12,Samedi,Oui,Non,Sport,Vélos,"Vélos 90",5753.6,1,14%,805.504,4948.096,742.214,1237.024,Espèces,"Application mobile",390,4,17980,1,1,3,113,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive","Très satisfait",6,"Prix élevé",Soldes_été,,495
CLT00113,"Nour Chaari",F,34,25-35,Gafsa,Sud,2022-11-04,593,1.6,Fidèle,TRX00002739,2024-06-19,2024,Juin,6,Q2,2024-06,Mercredi,Non,Non,Jouets,Électronique,"Électronique 39",11412.5,2,0%,0,11412.5,1711.875,2853.125,"Carte Bancaire","Réseaux sociaux",561,13,178750,1,3,5,135,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale",Insatisfait,0,,Fête_des_mères,,1141
CLT00559,"Lotfi Amari",M,27,25-35,Tozeur,Sud,2020-04-23,1737,4.8,Régulier,TRX00002740,2025-01-24,2025,Janvier,1,Q1,2025-01,Vendredi,Non,Non,Sport,Football,"Football 11",7992.6,2,0%,0,7992.6,1198.89,1998.15,Virement,Téléphone,342,4,41520,2,1,4,214,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive","Très insatisfait",1,"Attente longue",Nouvel_An,,799
CLT04659,"Marwa Jebali",F,63,55-65,"Sidi Bouzid",Centre,2022-05-15,783,2.1,VIP,TRX00002741,2024-07-06,2024,Juillet,7,Q3,2024-07,Samedi,Oui,Non,Alimentation,Épicerie,"Épicerie 33",23996.7,3,0%,0,23996.7,3599.505,5999.175,Espèces,"Site web",544,39,742755,1,5,5,155,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale",Insatisfait,7,"Prix élevé",Soldes_été,PROMO76,2400
CLT00145,"Sami Chaari",M,58,55-65,Médenine,Sud,2021-07-11,1260,3.5,Régulier,TRX00002742,2024-12-22,2024,Décembre,12,Q4,2024-12,Dimanche,Oui,Non,Maison,Meubles,"Meubles 76",6077.12,2,0%,0,6077.12,911.568,1519.28,"Carte Bancaire","Application mobile",375,5,27130,1,2,3,123,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive",Insatisfait,10,,Soldes_été,,608
CLT04434,"Fathi Rezgui",M,46,45-55,Ariana,"Grand Tunis",2021-01-21,796,2.2,Régulier,TRX00002743,2023-03-28,2023,Mars,3,Q1,2023-03,Mardi,Non,Non,Beauté,Parfum,"Parfum 95",7221.24,5,0%,0,7221.24,1083.186,1805.31,Flouci,"Magasin physique",1010,8,74064,1,2,5,125,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive",Neutre,3,,Ramadan,,722
CLT02491,"Fathi Amari",M,50,45-55,Tataouine,Sud,2021-05-16,891,2.4,Occasionnel,TRX00002744,2023-10-24,2023,Octobre,10,Q4,2023-10,Mardi,Non,Non,Jouets,Électronique,"Électronique 56",2203.71,1,0%,0,2203.71,330.557,550.928,Virement,"Application mobile",800,1,2533,1,1,1,111,Fuyants,"Clients peu engagés","Analyse besoins ou abandon","Très insatisfait",7,"Prix élevé",Back_to_school,PROMO97,220
CLT04499,"Hassan Chaari",M,29,25-35,Nabeul,Nord,2022-09-26,230,0.6,Occasionnel,TRX00002745,2023-05-14,2023,Mai,5,Q2,2023-05,Dimanche,Oui,Non,Livres,Professionnel,"Professionnel 14",1130.64,5,0%,0,1130.64,169.596,282.66,"Carte Bancaire","Réseaux sociaux",963,2,2692,1,1,1,111,Fuyants,"Clients peu engagés","Analyse besoins ou abandon",Satisfait,7,"Attente longue",Fête_des_mères,,113
CLT01104,"Chokri Ferchichi",M,53,45-55,Kairouan,Centre,2023-07-03,695,1.9,Régulier,TRX00002746,2025-05-28,2025,Mai,5,Q2,2025-05,Mercredi,Non,Non,Livres,Roman,"Roman 71",8590.02,5,0%,0,8590.02,1288.503,2147.505,Flouci,"Site web",218,4,28164,3,1,3,313,ÀSurveiller,"Comportement mixte","Observation et segmentation affinée","Très insatisfait",10,"Attente longue",Black_Friday,PROMO82,859
CLT00908,"Amel Gharbi",F,47,45-55,Médenine,Sud,2021-11-26,243,0.7,Fidèle,TRX00002747,2022-07-27,2022,Juillet,7,Q3,2022-07,Mercredi,Non,Non,Électronique,Accessoires,"Accessoires 10",19268.28,4,0%,0,19268.28,2890.242,4817.07,Espèces,"Application mobile",1254,20,338040,1,5,5,155,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale",Insatisfait,10,"Prix élevé",Black_Friday,,1927
CLT01553,"Kais Saidi",M,18,18-25,Sousse,Centre,2023-11-14,369,1,Occasionnel,TRX00002748,2024-11-17,2024,Novembre,11,Q4,2024-11,Dimanche,Oui,Non,Électronique,TV,"TV 18",3918.4,5,0%,0,3918.4,587.76,979.6,"Carte Bancaire","Application mobile",410,3,9480,1,1,2,112,Fuyants,"Clients peu engagés","Analyse besoins ou abandon",Neutre,2,,Soldes_été,,392
CLT00631,"Imen Masmoudi",F,26,25-35,Béja,Nord,2022-01-18,1172,3.2,Régulier,TRX00002749,2025-04-04,2025,Avril,4,Q2,2025-04,Vendredi,Non,Non,Électronique,TV,"TV 9",12675.22,3,0%,0,12675.22,1901.283,3168.805,Virement,"Application mobile",272,8,94768,2,2,5,225,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive",Satisfait,0,,Black_Friday,PROMO37,1268
CLT02182,"Marwen Feki",M,62,55-65,Zaghouan,Nord,2021-01-05,1056,2.9,VIP,TRX00002750,2023-11-27,2023,Novembre,11,Q4,2023-11,Lundi,Non,Non,Livres,Professionnel,"Professionnel 20",27721.8,4,0%,0,27721.8,4158.27,6930.45,Virement,"Site web",766,19,585238,1,4,5,145,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale","Très insatisfait",5,,Fête_des_mères,,2772
CLT02921,"Nader Baccar",M,58,55-65,Jendouba,Nord,2023-03-11,502,1.4,Occasionnel,TRX00002751,2024-07-25,2024,Juillet,7,Q3,2024-07,Jeudi,Non,Oui,Électronique,TV,"TV 50",6230.4,4,0%,0,6230.4,934.56,1557.6,Virement,"Magasin physique",525,1,5280,1,1,2,112,Fuyants,"Clients peu engagés","Analyse besoins ou abandon","Très satisfait",9,"Livraison rapide",Soldes_été,,623
CLT01971,"Amine Amari",M,47,45-55,Jendouba,Nord,2020-11-18,409,1.1,Régulier,TRX00002752,2022-01-01,2022,Janvier,1,Q1,2022-01,Samedi,Oui,Oui,Sport,Vélos,"Vélos 55",5215.14,1,17%,886.574,4328.566,649.285,1082.142,"Carte Bancaire","Magasin physique",1461,8,33112,1,2,4,124,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive","Très insatisfait",6,,Back_to_school,,433
CLT02096,"Faten Masmoudi",F,68,65+,Tataouine,Sud,2023-03-19,265,0.7,Régulier,TRX00002753,2023-12-09,2023,Décembre,12,Q4,2023-12,Samedi,Oui,Non,Vêtements,Accessoires,"Accessoires 73",8866,4,0%,0,8866,1329.9,2216.5,Flouci,Téléphone,754,6,48360,1,2,4,124,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive","Très insatisfait",1,,Black_Friday,,887
CLT03962,"Nour Oueslati",F,73,65+,Manouba,"Grand Tunis",2021-08-19,1179,3.2,Régulier,TRX00002754,2024-11-10,2024,Novembre,11,Q4,2024-11,Dimanche,Oui,Non,Jouets,Éducatif,"Éducatif 58",10213.13,2,0%,0,10213.13,1531.97,2553.283,Espèces,"Application mobile",417,5,52645,1,2,5,125,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive",Neutre,1,,Fête_des_mères,,1021
CLT03041,"Sawsen Dahmani",F,28,25-35,Monastir,Centre,2020-05-03,1014,2.8,Occasionnel,TRX00002755,2023-02-11,2023,Février,2,Q1,2023-02,Samedi,Oui,Non,Alimentation,Fruits,"Fruits 17",1478.28,1,0%,0,1478.28,221.742,369.57,"Paiement à la livraison",Téléphone,1055,3,4572,1,1,1,111,Fuyants,"Clients peu engagés","Analyse besoins ou abandon",Satisfait,5,"Prix élevé",Black_Friday,,148
CLT01617,"Nabil Mejri",M,27,25-35,Monastir,Centre,2021-10-18,560,1.5,Régulier,TRX00002756,2023-05-01,2023,Mai,5,Q2,2023-05,Lundi,Non,Non,Alimentation,Fruits,"Fruits 53",5335.68,4,0%,0,5335.68,800.352,1333.92,D17,"Application mobile",976,10,63520,1,3,5,135,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale",Satisfait,4,"Livraison rapide",Soldes_été,,534
CLT01357,"Faten Jebali",F,71,65+,Bizerte,Nord,2022-07-04,1044,2.9,Fidèle,TRX00002757,2025-05-13,2025,Mai,5,Q2,2025-05,Mardi,Non,Non,Électronique,Smartphone,"Smartphone 48",15143.15,4,0%,0,15143.15,2271.473,3785.788,Virement,"Magasin physique",233,12,150180,3,3,5,335,Fidèles,"Clients fidèles avec bon potentiel","Upselling et cross-selling",Neutre,7,"Produit conforme",Black_Friday,,1514
CLT03682,"Mohamed Zghal",M,29,25-35,Gafsa,Sud,2023-01-29,312,0.9,Fidèle,TRX00002758,2023-12-07,2023,Décembre,12,Q4,2023-12,Jeudi,Non,Non,Alimentation,Boissons,"Boissons 65",15223.75,1,0%,0,15223.75,2283.563,3805.938,Flouci,Téléphone,756,13,208325,1,3,5,135,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale",Insatisfait,0,"Attente longue",Soldes_été,,1522
CLT03641,"Mohamed Kchaou",M,25,25-35,Kairouan,Centre,2021-08-27,1064,2.9,Fidèle,TRX00002759,2024-07-26,2024,Juillet,7,Q3,2024-07,Vendredi,Non,Non,Jouets,Électronique,"Électronique 33",10302.11,5,6%,618.127,9683.983,1452.597,2420.996,Flouci,"Magasin physique",524,14,158494,1,3,5,135,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale","Très satisfait",1,"Excellent service",Black_Friday,PROMO49,968
CLT04513,"Iheb Baccar",M,23,18-25,Zaghouan,Nord,2022-09-03,753,2.1,Régulier,TRX00002760,2024-09-25,2024,Septembre,9,Q3,2024-09,Mercredi,Non,Non,Alimentation,Viande,"Viande 44",7602.24,4,0%,0,7602.24,1140.336,1900.56,Flouci,"Site web",463,5,39595,1,2,4,124,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive",Insatisfait,1,,Soldes_été,PROMO96,760
CLT01464,"Lotfi Masmoudi",M,73,65+,Siliana,Nord,2021-01-28,492,1.3,Occasionnel,TRX00002761,2022-06-04,2022,Juin,6,Q2,2022-06,Samedi,Oui,Non,Vêtements,Accessoires,"Accessoires 43",734.4,4,0%,0,734.4,110.16,183.6,"Carte Bancaire","Application mobile",1307,4,4080,1,1,1,111,Fuyants,"Clients peu engagés","Analyse besoins ou abandon",Insatisfait,7,,Black_Friday,,73
CLT04994,"Wael Lahmar",M,34,25-35,Kasserine,Centre,2023-05-30,386,1.1,Fidèle,TRX00002762,2024-06-19,2024,Juin,6,Q2,2024-06,Mercredi,Non,Non,Électronique,Laptop,"Laptop 86",10655.19,4,16%,1704.83,8950.36,1342.554,2237.59,Flouci,Téléphone,561,12,109284,1,3,5,135,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale",Insatisfait,2,"Attente longue",Ramadan,,895
